causa_acidente;tipo_acidente;fase_dia;condicao_metereologica;tipo_veiculo;estado_fisico;count;causa_acidente_criterios;tipo_acidente_criterios;fase_dia_criterios;condicao_metereologica_criterios;tipo_veiculo_criterios
Velocidade Incompativel;Colisao transversal;Pleno dia;Sol;Utilitario;Lesoes Leves;1;5;5;1;3;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Automovel;Ileso;9;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Caminhao;Ileso;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Caminhao-trator;Lesoes Leves;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Caminhonete;Ileso;3;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Caminhonete;Lesoes Leves;3;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Motocicleta;Lesoes Leves;4;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Motoneta;Lesoes Graves;1;5;5;4;1;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Motoneta;Lesoes Leves;1;5;5;4;1;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Ceu Claro;Onibus;Lesoes Graves;1;5;5;4;1;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Automovel;Ileso;2;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Caminhao;Lesoes Leves;3;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Caminhao-trator;Ileso;1;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Caminhonete;Ileso;2;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Motocicleta;Lesoes Graves;3;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Motocicleta;Lesoes Leves;2;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Chuva;Motocicleta;Obito;1;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Garoa/Chuvisco;Automovel;Ileso;1;5;5;4;3;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Garoa/Chuvisco;Automovel;Lesoes Leves;1;5;5;4;3;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Garoa/Chuvisco;Motocicleta;Lesoes Graves;1;5;5;4;3;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Garoa/Chuvisco;Onibus;Ileso;1;5;5;4;3;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Nevoeiro/Neblina;Motocicleta;Lesoes Leves;1;5;5;4;4;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Automovel;Lesoes Graves;1;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Automovel;Lesoes Leves;1;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Caminhao;Ileso;6;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Caminhao-trator;Ileso;3;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Caminhonete;Lesoes Leves;2;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Motocicleta;Ileso;2;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Motocicleta;Lesoes Leves;2;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Motoneta;Lesoes Graves;2;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Nao Informado;Lesoes Graves;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Nao Informado;Lesoes Leves;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Onibus;Ileso;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Amanhecer;Nublado;Onibus;Lesoes Leves;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Automovel;Ileso;15;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Automovel;Lesoes Graves;2;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Automovel;Lesoes Leves;11;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhao;Ileso;2;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhao;Lesoes Graves;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhao;Lesoes Leves;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhao;Obito;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhao-trator;Ileso;2;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhao-trator;Lesoes Leves;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Caminhonete;Lesoes Leves;1;5;5;4;1;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Motocicleta;Ileso;1;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Motocicleta;Lesoes Graves;5;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Motocicleta;Lesoes Leves;9;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Motocicleta;Obito;1;5;5;4;1;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Motoneta;Lesoes Graves;1;5;5;4;1;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Ceu Claro;Motoneta;Lesoes Leves;1;5;5;4;1;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Chuva;Automovel;Ileso;2;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Chuva;Caminhonete;Ileso;1;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Chuva;Motocicleta;Lesoes Graves;1;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Chuva;Onibus;Ileso;7;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Chuva;Onibus;Lesoes Graves;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Chuva;Onibus;Lesoes Leves;4;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Garoa/Chuvisco;Automovel;Ileso;1;5;5;4;3;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Garoa/Chuvisco;Automovel;Lesoes Leves;2;5;5;4;3;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Garoa/Chuvisco;Nao Informado;Ileso;1;5;5;4;3;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Automovel;Ileso;11;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Automovel;Lesoes Leves;4;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Caminhao;Ileso;1;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Caminhao-trator;Lesoes Leves;2;5;5;4;2;2
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Motocicleta;Lesoes Graves;1;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Motocicleta;Lesoes Leves;5;5;5;4;2;1
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Nao Informado;Ileso;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Anoitecer;Nublado;Utilitario;Ileso;1;5;5;4;2;3
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Automovel;Ileso;60;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Automovel;Lesoes Graves;6;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Automovel;Lesoes Leves;50;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Automovel;Obito;6;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Bicicleta;Lesoes Graves;1;5;5;2;1;3
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Bicicleta;Lesoes Leves;1;5;5;2;1;3
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Bicicleta;Obito;2;5;5;2;1;3
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhao;Ileso;14;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhao;Lesoes Graves;1;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhao;Lesoes Leves;6;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhao-trator;Ileso;14;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhao-trator;Lesoes Graves;1;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhao-trator;Lesoes Leves;3;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhonete;Ileso;27;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhonete;Lesoes Graves;1;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Caminhonete;Lesoes Leves;4;5;5;2;1;2
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Carroca-charrete;Ileso;1;5;5;2;1;5
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Carroca-charrete;Lesoes Leves;2;5;5;2;1;5
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Ciclomotor;Lesoes Graves;1;5;5;2;1;4
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Ciclomotor;Obito;1;5;5;2;1;4
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Micro-onibus;Ileso;1;5;5;2;1;4
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Motocicleta;Ileso;1;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Motocicleta;Lesoes Graves;20;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Motocicleta;Lesoes Leves;23;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Motocicleta;Obito;8;5;5;2;1;1
Velocidade Incompativel;Colisao traseira;Plena Noite;Ceu Claro;Motoneta;Lesoes Leves;3;5;5;2;1;3
